trip_id,waktu,latitude,longitude,kecepatan_kmh,jarak_km
3,2025-03-03 16:46:00,-6.21922,106.561965,33.8,0.28156
3,2025-03-03 16:46:30,-6.219823,106.563818,25.9,0.2158
3,2025-03-03 16:47:00,-6.220483,106.566365,34.9,0.29089
3,2025-03-03 16:47:30,-6.220747,106.568365,26.8,0.22316
3,2025-03-03 16:48:00,-6.221066,106.570972,34.9,0.29043
3,2025-03-03 16:48:30,-6.221385,106.573577,34.8,0.29009
3,2025-03-03 16:49:00,-6.221613,106.575675,28.0,0.23329
3,2025-03-03 16:49:30,-6.221841,106.578183,33.4,0.27837
3,2025-03-03 16:50:00,-6.222043,106.580404,29.6,0.24659
3,2025-03-03 16:50:30,-6.222242,106.5826,29.3,0.24377
3,2025-03-03 16:51:00,-6.222451,106.584902,30.7,0.25543
3,2025-03-03 16:51:30,-6.22266,106.587202,30.6,0.25531
3,2025-03-03 16:52:00,-6.222842,106.589205,26.7,0.22232
3,2025-03-03 16:52:30,-6.223069,106.591699,33.2,0.27691
3,2025-03-03 16:53:00,-6.223293,106.594161,32.8,0.27327
3,2025-03-03 16:53:30,-6.223497,106.596406,29.9,0.24923
3,2025-03-03 16:54:00,-6.22368,106.59842,26.8,0.2235
3,2025-03-03 16:54:30,-6.223918,106.601038,34.9,0.29064
3,2025-03-03 16:55:00,-6.224096,106.602997,26.1,0.21746
3,2025-03-03 16:55:30,-6.224337,106.605649,35.3,0.29438
3,2025-03-03 16:56:00,-6.224525,106.607725,27.6,0.23037
3,2025-03-03 16:56:30,-6.22475,106.610199,33.0,0.27464
3,2025-03-03 16:57:00,-6.224987,106.612801,34.7,0.28878
3,2025-03-03 16:57:30,-6.224968,106.615494,35.9,0.29904
3,2025-03-03 16:58:00,-6.224727,106.618048,34.0,0.28358
3,2025-03-03 16:58:30,-6.224479,106.62023,29.1,0.2428
3,2025-03-03 16:59:00,-6.224141,106.622599,31.7,0.26458
3,2025-03-03 16:59:30,-6.223802,106.624978,31.9,0.26565
3,2025-03-03 17:00:00,-6.223575,106.626566,21.3,0.17738
3,2025-03-03 17:00:30,-6.223332,106.628274,22.9,0.19067
3,2025-03-03 17:01:00,-6.2231,106.629901,21.8,0.18174
3,2025-03-03 17:01:30,-6.222868,106.631528,21.8,0.18165
3,2025-03-03 17:02:00,-6.222596,106.633435,25.6,0.21297
3,2025-03-03 17:02:30,-6.222326,106.635331,25.4,0.21173
3,2025-03-03 17:03:00,-6.222061,106.63719,24.9,0.20755
3,2025-03-03 17:03:30,-6.221805,106.638983,24.0,0.20027
3,2025-03-03 17:04:00,-6.22153,106.640914,25.9,0.21559
3,2025-03-03 17:04:30,-6.221298,106.642541,21.8,0.18177
3,2025-03-03 17:05:00,-6.220984,106.644742,29.5,0.24571
3,2025-03-03 17:05:30,-6.220738,106.646468,23.1,0.19273
3,2025-03-03 17:06:00,-6.220456,106.64844,26.4,0.22031
3,2025-03-03 17:06:30,-6.220221,106.650092,22.1,0.18446
3,2025-03-03 17:07:00,-6.219912,106.652258,29.0,0.24185
3,2025-03-03 17:07:30,-6.219663,106.654003,23.4,0.19483
3,2025-03-03 17:08:00,-6.219359,106.65614,28.6,0.23871
3,2025-03-03 17:08:30,-6.219116,106.65784,22.8,0.1898
3,2025-03-03 17:09:00,-6.218855,106.659674,24.6,0.20478
3,2025-03-03 17:09:30,-6.218586,106.661557,25.2,0.21031
3,2025-03-03 17:10:00,-6.218276,106.663734,29.2,0.24315
3,2025-03-03 17:10:30,-6.218051,106.665309,21.1,0.17582
3,2025-03-03 17:11:00,-6.217722,106.666962,22.4,0.18673
3,2025-03-03 17:11:30,-6.217146,106.669045,28.7,0.23903
3,2025-03-03 17:12:00,-6.216689,106.670701,22.8,0.18996
3,2025-03-03 17:12:30,-6.216117,106.672769,28.5,0.23738
3,2025-03-03 17:13:00,-6.215615,106.674583,25.0,0.20808
3,2025-03-03 17:13:30,-6.21514,106.676302,23.7,0.19729
3,2025-03-03 17:14:00,-6.214649,106.678079,24.5,0.2038
3,2025-03-03 17:14:30,-6.214128,106.679964,26.0,0.21628
3,2025-03-03 17:15:00,-6.213585,106.681926,27.0,0.22512
3,2025-03-03 17:15:30,-6.213149,106.683502,21.7,0.18081
3,2025-03-03 17:16:00,-6.212709,106.685095,21.9,0.18278
3,2025-03-03 17:16:30,-6.212235,106.68681,23.6,0.1968
3,2025-03-03 17:17:00,-6.21171,106.688707,26.1,0.21772
3,2025-03-03 17:17:30,-6.211218,106.690487,24.5,0.20414
3,2025-03-03 17:18:00,-6.210798,106.692007,20.9,0.17443
3,2025-03-03 17:18:30,-6.210286,106.693542,21.5,0.17935
3,2025-03-03 17:19:00,-6.209584,106.695213,24.1,0.20049
3,2025-03-03 17:19:30,-6.208872,106.696845,23.7,0.19732
3,2025-03-03 17:20:00,-6.208872,106.696845,0.0,0.0
3,2025-03-03 17:20:30,-6.208872,106.696845,0.0,0.0
3,2025-03-03 17:21:00,-6.207676,106.698524,27.4,0.22831
3,2025-03-03 17:21:30,-6.206444,106.700254,28.2,0.23526
3,2025-03-03 17:22:00,-6.205381,106.701713,24.0,0.19996
3,2025-03-03 17:22:30,-6.204182,106.703243,25.9,0.21546
3,2025-03-03 17:23:00,-6.204182,106.703243,0.0,0.0
3,2025-03-03 17:23:30,-6.204182,106.703243,0.0,0.0
3,2025-03-03 17:24:00,-6.203068,106.704665,24.0,0.20012
3,2025-03-03 17:24:30,-6.201838,106.706236,26.5,0.22101
3,2025-03-03 17:25:00,-6.20064,106.707765,25.8,0.21532
3,2025-03-03 17:25:30,-6.199529,106.709183,23.9,0.19952
3,2025-03-03 17:26:00,-6.19841,106.710612,24.1,0.20109
3,2025-03-03 17:26:30,-6.197166,106.712199,26.8,0.22344
3,2025-03-03 17:27:00,-6.195866,106.713859,28.0,0.23356
3,2025-03-03 17:27:30,-6.194772,106.715256,23.6,0.19657
3,2025-03-03 17:28:00,-6.193618,106.716729,24.9,0.20732
3,2025-03-03 17:28:30,-6.192676,106.71812,22.3,0.18618
3,2025-03-03 17:29:00,-6.19189,106.71966,23.1,0.19227
3,2025-03-03 17:29:30,-6.191222,106.72152,26.3,0.2189
3,2025-03-03 17:30:00,-6.190774,106.723324,24.7,0.20604
3,2025-03-03 17:30:30,-6.190668,106.724948,21.6,0.17992
3,2025-03-03 17:31:00,-6.19085,106.727155,29.4,0.24539
3,2025-03-03 17:31:30,-6.191089,106.72919,27.2,0.22654
3,2025-03-03 17:32:00,-6.191281,106.730814,21.7,0.18083
3,2025-03-03 17:32:30,-6.191449,106.732653,24.5,0.20435
3,2025-03-03 17:33:00,-6.191444,106.734457,23.9,0.19945
3,2025-03-03 17:33:30,-6.191439,106.736087,21.6,0.18014
3,2025-03-03 17:34:00,-6.191433,106.738198,28.0,0.23341
3,2025-03-03 17:34:30,-6.191427,106.740235,27.0,0.2252
3,2025-03-03 17:35:00,-6.191421,106.742115,24.9,0.20776
3,2025-03-03 17:35:30,-6.191388,106.743747,21.7,0.18062
3,2025-03-03 17:36:00,-6.191265,106.745704,26.0,0.21674
3,2025-03-03 17:36:30,-6.191129,106.74788,28.9,0.24098
3,2025-03-03 17:37:00,-6.191027,106.749507,21.6,0.18027
3,2025-03-03 17:37:30,-6.190925,106.751134,21.6,0.1802
3,2025-03-03 17:38:00,-6.190818,106.752851,22.8,0.19017
3,2025-03-03 17:38:30,-6.1907,106.754739,25.1,0.20914
3,2025-03-03 17:39:00,-6.190583,106.756607,24.8,0.20685
3,2025-03-03 17:39:30,-6.190468,106.75844,24.4,0.20303
3,2025-03-03 17:40:00,-6.190343,106.760436,26.5,0.22118
3,2025-03-03 17:40:30,-6.190241,106.762074,21.8,0.18137
3,2025-03-03 17:41:00,-6.190117,106.764057,26.4,0.21971
3,2025-03-03 17:41:30,-6.190006,106.765835,23.6,0.19685
3,2025-03-03 17:42:00,-6.189875,106.767917,27.7,0.23062
3,2025-03-03 17:42:30,-6.189588,106.76995,27.4,0.22816
3,2025-03-03 17:43:00,-6.189023,106.772096,29.4,0.24533
3,2025-03-03 17:43:30,-6.188335,106.774199,29.4,0.24516
3,2025-03-03 17:44:00,-6.187722,106.77579,22.6,0.18865
3,2025-03-03 17:44:30,-6.186958,106.777773,28.2,0.23509
3,2025-03-03 17:45:00,-6.186219,106.779863,29.5,0.24542
3,2025-03-03 17:45:30,-6.185713,106.781527,23.1,0.19231
3,2025-03-03 17:46:00,-6.185216,106.783488,27.0,0.22468
3,2025-03-03 17:46:30,-6.185097,106.785136,21.9,0.18264
3,2025-03-03 17:47:00,-6.18495,106.787187,27.3,0.22736
3,2025-03-03 17:47:30,-6.184816,106.788971,23.7,0.19778
3,2025-03-03 17:48:00,-6.184272,106.790859,26.2,0.21799
3,2025-03-03 17:48:30,-6.18309,106.792337,25.9,0.21609
3,2025-03-03 17:49:00,-6.181404,106.793572,27.8,0.23184
3,2025-03-03 17:49:30,-6.179925,106.794655,24.4,0.20347
3,2025-03-03 17:50:00,-6.17842,106.795123,22.2,0.18491
3,2025-03-03 17:50:30,-6.177152,106.79391,23.4,0.19466
3,2025-03-03 17:51:00,-6.17599,106.792797,21.4,0.17835
3,2025-03-03 17:51:30,-6.174625,106.791491,25.1,0.20955
3,2025-03-03 17:52:00,-6.173178,106.790106,26.7,0.22211
3,2025-03-03 17:52:30,-6.171698,106.788829,26.3,0.21905
3,2025-03-03 17:53:00,-6.171698,106.788829,0.0,0.0
3,2025-03-03 17:53:30,-6.171698,106.788829,0.0,0.0
3,2025-03-03 17:54:00,-6.169831,106.788214,26.2,0.21851
3,2025-03-03 17:54:30,-6.167691,106.788145,28.8,0.23977
3,2025-03-03 17:55:00,-6.166123,106.788556,21.8,0.18146
3,2025-03-03 17:55:30,-6.164306,106.789296,26.2,0.21819
3,2025-03-03 17:56:00,-6.162855,106.789931,21.1,0.17589
3,2025-03-03 17:56:30,-6.160885,106.790794,28.7,0.23895
3,2025-03-03 17:57:00,-6.159042,106.791601,26.8,0.2235
3,2025-03-03 17:57:30,-6.157474,106.792287,22.8,0.19011
3,2025-03-03 17:58:00,-6.155782,106.793028,24.6,0.2052
3,2025-03-03 17:58:30,-6.153941,106.793633,25.9,0.21546
3,2025-03-03 17:59:00,-6.152252,106.793435,23.7,0.19763
3,2025-03-03 17:59:30,-6.150613,106.792821,23.4,0.19491
3,2025-03-03 18:00:00,-6.148555,106.791721,31.1,0.25921
3,2025-03-03 18:00:30,-6.146544,106.790646,30.4,0.25321
3,2025-03-03 18:01:00,-6.144773,106.7897,26.8,0.22296
3,2025-03-03 18:01:30,-6.143133,106.788823,24.8,0.20649
3,2025-03-03 18:02:00,-6.141122,106.787748,30.4,0.25322
3,2025-03-03 18:02:30,-6.139375,106.786938,25.7,0.21431
3,2025-03-03 18:03:00,-6.137523,106.786233,26.4,0.22031
3,2025-03-03 18:03:30,-6.135303,106.785604,30.8,0.25639
3,2025-03-03 18:04:00,-6.133481,106.785087,25.3,0.2106
3,2025-03-03 18:04:30,-6.131775,106.785732,28.1,0.23457
3,2025-03-03 18:05:00,-6.131605,106.78724,22.3,0.18608
3,2025-03-03 18:05:30,-6.132024,106.789474,30.2,0.25143
3,2025-03-03 18:06:00,-6.132317,106.791165,22.8,0.19001
3,2025-03-03 18:06:30,-6.132261,106.793202,27.0,0.22531
3,2025-03-03 18:07:00,-6.1322,106.795421,29.4,0.24541
3,2025-03-03 18:07:30,-6.132139,106.797626,29.3,0.24383
3,2025-03-03 18:08:00,-6.132092,106.799352,22.9,0.19098
3,2025-03-03 18:08:30,-6.131987,106.801153,24.0,0.19964
3,2025-03-03 18:09:00,-6.131711,106.803301,28.7,0.23944
3,2025-03-03 18:09:30,-6.131485,106.80506,23.5,0.19608
3,2025-03-03 18:10:00,-6.131118,106.806732,22.7,0.18952
3,2025-03-03 18:10:30,-6.130643,106.808678,26.6,0.22153
3,2025-03-03 18:11:00,-6.130246,106.810306,22.2,0.18536
3,2025-03-03 18:11:30,-6.129729,106.812447,29.2,0.24356
3,2025-03-03 18:12:00,-6.129658,106.814167,22.8,0.19036
3,2025-03-03 18:12:30,-6.130171,106.81611,27.6,0.22972
3,2025-03-03 18:13:00,-6.130964,106.817657,23.1,0.19243
3,2025-03-03 18:13:30,-6.131691,106.819378,25.1,0.20952
3,2025-03-03 18:14:00,-6.131723,106.821353,26.3,0.21902
3,2025-03-03 18:14:30,-6.131293,106.823339,27.0,0.22476
3,2025-03-03 18:15:00,-6.130863,106.825326,27.0,0.22486
3,2025-03-03 18:15:30,-6.130623,106.827343,27.0,0.22467
3,2025-03-03 18:16:00,-6.130435,106.829019,22.4,0.18646
3,2025-03-03 18:16:30,-6.130178,106.83131,30.6,0.25484
3,2025-03-03 18:17:00,-6.129876,106.833177,25.1,0.20929
3,2025-03-03 18:17:30,-6.129559,106.834911,23.4,0.19489
3,2025-03-03 18:18:00,-6.129232,106.836696,24.1,0.20066
3,2025-03-03 18:18:30,-6.128831,106.838887,29.6,0.24627
3,2025-03-03 18:19:00,-6.128456,106.840894,27.1,0.22588
3,2025-03-03 18:19:30,-6.127876,106.843137,30.8,0.25627
3,2025-03-03 18:20:00,-6.12737,106.845094,26.8,0.22346
3,2025-03-03 18:20:30,-6.12691,106.846875,24.4,0.20351
3,2025-03-03 18:21:00,-6.126331,106.849114,30.7,0.25573
3,2025-03-03 18:21:30,-6.125807,106.851141,27.8,0.23159
3,2025-03-03 18:22:00,-6.125221,106.852836,23.9,0.199
3,2025-03-03 18:22:30,-6.124478,106.854555,24.9,0.20726
3,2025-03-03 18:23:00,-6.124478,106.854555,0.0,0.0
3,2025-03-03 18:23:30,-6.124478,106.854555,0.0,0.0
3,2025-03-03 18:24:00,-6.124478,106.854555,0.0,0.0
3,2025-03-03 18:24:30,-6.124478,106.854555,0.0,0.0
3,2025-03-03 18:25:00,-6.123694,106.856368,26.2,0.21853
3,2025-03-03 18:25:30,-6.122818,106.858392,29.3,0.2441
3,2025-03-03 18:26:00,-6.122316,106.860156,24.4,0.20339
3,2025-03-03 18:26:30,-6.122294,106.862151,27.2,0.22696
3,2025-03-03 18:27:00,-6.12278,106.864163,27.5,0.22899
3,2025-03-03 18:27:30,-6.123176,106.865882,23.4,0.19515
3,2025-03-03 18:28:00,-6.123546,106.867828,26.3,0.21903
3,2025-03-03 18:28:30,-6.123928,106.869837,27.1,0.22605
3,2025-03-03 18:29:00,-6.12424,106.871481,22.2,0.18513
3,2025-03-03 18:29:30,-6.124627,106.873519,27.5,0.22938
3,2025-03-03 18:30:00,-6.12499,106.875428,25.8,0.21487
3,2025-03-03 18:30:30,-6.125379,106.877478,27.7,0.23069
3,2025-03-03 18:31:00,-6.125709,106.879213,23.4,0.19532
3,2025-03-03 18:31:30,-6.126023,106.880867,22.3,0.18615
3,2025-03-03 18:32:00,-6.126345,106.882563,22.9,0.19091
3,2025-03-03 18:32:30,-6.126999,106.884305,24.7,0.20591
3,2025-03-03 18:33:00,-6.127618,106.885937,23.2,0.19316
3,2025-03-03 18:33:30,-6.128676,106.887736,27.8,0.23181
3,2025-03-03 18:34:00,-6.128676,106.887736,0.0,0.0
3,2025-03-03 18:34:30,-6.128676,106.887736,0.0,0.0
3,2025-03-03 18:35:00,-6.129921,106.889689,30.8,0.25641
3,2025-03-03 18:35:30,-6.131099,106.891621,30.3,0.25223
3,2025-03-03 18:36:00,-6.13048,106.893246,26.5,0.22049
3,2025-03-03 18:36:30,-6.128296,106.893494,29.8,0.24803
3,2025-03-03 18:37:00,-6.126588,106.893426,22.8,0.19
3,2025-03-03 18:37:30,-6.12441,106.89334,29.1,0.24238
3,2025-03-03 18:38:00,-6.122476,106.893263,25.8,0.21523
3,2025-03-03 18:38:30,-6.120765,106.893195,22.9,0.19047
3,2025-03-03 18:39:00,-6.118998,106.893125,23.6,0.19664
3,2025-03-03 18:39:30,-6.11691,106.893042,27.9,0.23235
3,2025-03-03 18:40:00,-6.118875,106.893438,31.1,0.2591
3,2025-03-03 18:40:30,-6.12071,106.893557,24.5,0.20442
3,2025-03-03 18:41:00,-6.122877,106.893696,29.0,0.24147
3,2025-03-03 18:41:30,-6.122838,106.89393,30.4,0.25366
